Rest_id,D_ID,D_type,volume,Maker,D_name,Price
916,23,cider,0.275,diageo,bacardi breezer,45
916,5,beer,0.4,diageo,guinness,50
916,2,beer,0.4,carlsberg,tuborg classic,45
916,10,shot,0.02,underberg,underberg,30
917,21,cider,0.275,cult,mokai,39
917,3,beer,0.4,carlsberg,blanc 1664,65
918,20,cider,0.275,smirnoff,smirnoff ice,55
918,4,beer,0.4,carlsberg,tuborg,45
918,6,beer,0.4,hancock,høker,40
918,3,beer,0.5,carlsberg,blanc 1664,55
918,23,cider,0.275,diageo,bacardi breezer,30
918,5,beer,0.4,diageo,guinness,65
918,10,shot,0.02,underberg,underberg,25
919,3,beer,0.4,carlsberg,blanc 1664,55
919,4,beer,0.4,carlsberg,tuborg,55
919,5,beer,0.4,diageo,guinness,40
920,20,cider,0.275,smirnoff,smirnoff ice,55
920,22,cider,0.275,carlsberg,somersby,45
920,6,beer,0.4,hancock,høker,40
920,10,shot,0.02,underberg,underberg,35
920,4,beer,0.5,carlsberg,tuborg,55
920,21,cider,0.275,cult,mokai,55
921,4,beer,0.5,carlsberg,tuborg,40
921,6,beer,0.4,hancock,høker,40
921,20,cider,0.275,smirnoff,smirnoff ice,30
921,2,beer,0.4,carlsberg,tuborg classic,60
921,22,cider,0.275,carlsberg,somersby,39
922,5,beer,0.4,diageo,guinness,50
922,22,cider,0.275,carlsberg,somersby,39
922,20,cider,0.275,smirnoff,smirnoff ice,30
922,21,cider,0.275,cult,mokai,30
922,6,beer,0.5,hancock,høker,65
922,3,beer,0.5,carlsberg,blanc 1664,40
922,10,shot,0.02,underberg,underberg,35
923,4,beer,0.5,carlsberg,tuborg,55
923,21,cider,0.275,cult,mokai,30
924,5,beer,0.5,diageo,guinness,55
924,23,cider,0.275,diageo,bacardi breezer,30
924,21,cider,0.275,cult,mokai,45
924,2,beer,0.4,carlsberg,tuborg classic,50
925,6,beer,0.4,hancock,høker,65
925,4,beer,0.5,carlsberg,tuborg,40
925,3,beer,0.4,carlsberg,blanc 1664,65
925,23,cider,0.275,diageo,bacardi breezer,50
926,3,beer,0.4,carlsberg,blanc 1664,55
926,5,beer,0.5,diageo,guinness,50
926,22,cider,0.275,carlsberg,somersby,55
926,20,cider,0.275,smirnoff,smirnoff ice,45
926,21,cider,0.275,cult,mokai,50
927,6,beer,0.4,hancock,høker,55
927,5,beer,0.5,diageo,guinness,55
928,22,cider,0.275,carlsberg,somersby,30
928,10,shot,0.02,underberg,underberg,35
928,20,cider,0.275,smirnoff,smirnoff ice,30
929,6,beer,0.4,hancock,høker,55
929,1,beer,0.5,carlsberg,carlsberg,50
929,10,shot,0.02,underberg,underberg,25
929,23,cider,0.275,diageo,bacardi breezer,45
930,3,beer,0.4,carlsberg,blanc 1664,50
930,10,shot,0.02,underberg,underberg,35
930,20,cider,0.275,smirnoff,smirnoff ice,39
930,5,beer,0.5,diageo,guinness,65
930,6,beer,0.4,hancock,høker,60
930,23,cider,0.275,diageo,bacardi breezer,50
931,10,shot,0.02,underberg,underberg,35
931,3,beer,0.4,carlsberg,blanc 1664,55
931,1,beer,0.5,carlsberg,carlsberg,20
931,23,cider,0.275,diageo,bacardi breezer,39
931,20,cider,0.275,smirnoff,smirnoff ice,50
931,6,beer,0.4,hancock,høker,65
932,5,beer,0.5,diageo,guinness,65
932,1,beer,0.5,carlsberg,carlsberg,50
932,3,beer,0.5,carlsberg,blanc 1664,60
932,6,beer,0.4,hancock,høker,40
932,22,cider,0.275,carlsberg,somersby,50
933,1,beer,0.4,carlsberg,carlsberg,45
933,10,shot,0.02,underberg,underberg,35
933,6,beer,0.4,hancock,høker,40
934,2,beer,0.4,carlsberg,tuborg classic,50
934,5,beer,0.4,diageo,guinness,55
934,23,cider,0.275,diageo,bacardi breezer,45
934,6,beer,0.4,hancock,høker,60
935,5,beer,0.5,diageo,guinness,55
935,1,beer,0.4,carlsberg,carlsberg,50
935,10,shot,0.02,underberg,underberg,35
935,23,cider,0.275,diageo,bacardi breezer,55
935,22,cider,0.275,carlsberg,somersby,39
935,6,beer,0.4,hancock,høker,60
935,4,beer,0.5,carlsberg,tuborg,20
936,3,beer,0.5,carlsberg,blanc 1664,65
936,22,cider,0.275,carlsberg,somersby,30
936,21,cider,0.275,cult,mokai,45
936,4,beer,0.4,carlsberg,tuborg,45
937,1,beer,0.4,carlsberg,carlsberg,60
937,21,cider,0.275,cult,mokai,50
937,23,cider,0.275,diageo,bacardi breezer,30
937,2,beer,0.4,carlsberg,tuborg classic,60
937,22,cider,0.275,carlsberg,somersby,30
937,10,shot,0.02,underberg,underberg,30
937,3,beer,0.5,carlsberg,blanc 1664,40
938,23,cider,0.275,diageo,bacardi breezer,50
938,4,beer,0.4,carlsberg,tuborg,50
938,20,cider,0.275,smirnoff,smirnoff ice,55
938,10,shot,0.02,underberg,underberg,35
938,6,beer,0.4,hancock,høker,60
938,21,cider,0.275,cult,mokai,50
939,2,beer,0.5,carlsberg,tuborg classic,20
939,4,beer,0.4,carlsberg,tuborg,50
939,23,cider,0.275,diageo,bacardi breezer,39
939,10,shot,0.02,underberg,underberg,35
939,22,cider,0.275,carlsberg,somersby,50
939,21,cider,0.275,cult,mokai,45
940,10,shot,0.02,underberg,underberg,25
940,6,beer,0.4,hancock,høker,60
940,4,beer,0.5,carlsberg,tuborg,40
940,3,beer,0.5,carlsberg,blanc 1664,50
940,5,beer,0.5,diageo,guinness,65
941,10,shot,0.02,underberg,underberg,25
941,5,beer,0.4,diageo,guinness,65
941,20,cider,0.275,smirnoff,smirnoff ice,39
941,2,beer,0.4,carlsberg,tuborg classic,50
941,3,beer,0.4,carlsberg,blanc 1664,65
942,1,beer,0.5,carlsberg,carlsberg,20
942,2,beer,0.4,carlsberg,tuborg classic,45
942,5,beer,0.5,diageo,guinness,50
942,4,beer,0.4,carlsberg,tuborg,60
942,21,cider,0.275,cult,mokai,55
942,22,cider,0.275,carlsberg,somersby,45
943,21,cider,0.275,cult,mokai,50
943,20,cider,0.275,smirnoff,smirnoff ice,39
943,3,beer,0.5,carlsberg,blanc 1664,65
944,2,beer,0.4,carlsberg,tuborg classic,60
944,10,shot,0.02,underberg,underberg,35
944,21,cider,0.275,cult,mokai,39
944,1,beer,0.5,carlsberg,carlsberg,60
944,23,cider,0.275,diageo,bacardi breezer,50
945,5,beer,0.4,diageo,guinness,65
945,1,beer,0.4,carlsberg,carlsberg,55
946,2,beer,0.5,carlsberg,tuborg classic,20
946,22,cider,0.275,carlsberg,somersby,30
946,21,cider,0.275,cult,mokai,50
946,3,beer,0.4,carlsberg,blanc 1664,55
947,23,cider,0.275,diageo,bacardi breezer,45
947,2,beer,0.4,carlsberg,tuborg classic,20
948,6,beer,0.5,hancock,høker,40
948,5,beer,0.5,diageo,guinness,40
948,22,cider,0.275,carlsberg,somersby,30
948,10,shot,0.02,underberg,underberg,25
948,1,beer,0.5,carlsberg,carlsberg,50
949,23,cider,0.275,diageo,bacardi breezer,39
949,2,beer,0.4,carlsberg,tuborg classic,55
949,1,beer,0.4,carlsberg,carlsberg,55
949,21,cider,0.275,cult,mokai,39
949,22,cider,0.275,carlsberg,somersby,45
949,4,beer,0.4,carlsberg,tuborg,55
949,5,beer,0.4,diageo,guinness,55
950,10,shot,0.02,underberg,underberg,35
950,20,cider,0.275,smirnoff,smirnoff ice,45
950,1,beer,0.5,carlsberg,carlsberg,40
951,4,beer,0.4,carlsberg,tuborg,60
951,20,cider,0.275,smirnoff,smirnoff ice,45
952,10,shot,0.02,underberg,underberg,25
952,3,beer,0.4,carlsberg,blanc 1664,55
952,1,beer,0.5,carlsberg,carlsberg,50
952,4,beer,0.5,carlsberg,tuborg,55
952,21,cider,0.275,cult,mokai,39
952,6,beer,0.5,hancock,høker,55
952,22,cider,0.275,carlsberg,somersby,50
953,2,beer,0.5,carlsberg,tuborg classic,45
953,10,shot,0.02,underberg,underberg,30
953,4,beer,0.5,carlsberg,tuborg,20
953,1,beer,0.5,carlsberg,carlsberg,60
953,22,cider,0.275,carlsberg,somersby,30
953,23,cider,0.275,diageo,bacardi breezer,55
953,21,cider,0.275,cult,mokai,39
954,22,cider,0.275,carlsberg,somersby,39
954,4,beer,0.5,carlsberg,tuborg,40
954,6,beer,0.5,hancock,høker,60
954,10,shot,0.02,underberg,underberg,30
954,21,cider,0.275,cult,mokai,55
954,2,beer,0.4,carlsberg,tuborg classic,40
955,6,beer,0.5,hancock,høker,60
955,2,beer,0.4,carlsberg,tuborg classic,20
955,4,beer,0.5,carlsberg,tuborg,60
956,3,beer,0.4,carlsberg,blanc 1664,55
956,5,beer,0.5,diageo,guinness,50
956,20,cider,0.275,smirnoff,smirnoff ice,30
957,2,beer,0.4,carlsberg,tuborg classic,55
957,21,cider,0.275,cult,mokai,55
957,6,beer,0.4,hancock,høker,50
957,1,beer,0.5,carlsberg,carlsberg,40
957,22,cider,0.275,carlsberg,somersby,39
958,10,shot,0.02,underberg,underberg,35
958,22,cider,0.275,carlsberg,somersby,30
959,5,beer,0.4,diageo,guinness,55
959,1,beer,0.5,carlsberg,carlsberg,55
959,21,cider,0.275,cult,mokai,30
959,22,cider,0.275,carlsberg,somersby,39
959,3,beer,0.5,carlsberg,blanc 1664,60
959,2,beer,0.4,carlsberg,tuborg classic,60
960,4,beer,0.4,carlsberg,tuborg,40
960,3,beer,0.5,carlsberg,blanc 1664,55
960,10,shot,0.02,underberg,underberg,25
960,22,cider,0.275,carlsberg,somersby,45
961,1,beer,0.5,carlsberg,carlsberg,40
961,23,cider,0.275,diageo,bacardi breezer,55
961,3,beer,0.5,carlsberg,blanc 1664,50
961,22,cider,0.275,carlsberg,somersby,55
961,21,cider,0.275,cult,mokai,55
962,22,cider,0.275,carlsberg,somersby,30
962,6,beer,0.4,hancock,høker,40
963,3,beer,0.5,carlsberg,blanc 1664,65
963,22,cider,0.275,carlsberg,somersby,45
963,5,beer,0.4,diageo,guinness,60
963,6,beer,0.5,hancock,høker,60
964,20,cider,0.275,smirnoff,smirnoff ice,39
964,22,cider,0.275,carlsberg,somersby,45
965,21,cider,0.275,cult,mokai,30
965,6,beer,0.5,hancock,høker,40
965,5,beer,0.5,diageo,guinness,60
965,4,beer,0.5,carlsberg,tuborg,20
965,3,beer,0.5,carlsberg,blanc 1664,55
965,22,cider,0.275,carlsberg,somersby,45
965,1,beer,0.4,carlsberg,carlsberg,60
966,1,beer,0.5,carlsberg,carlsberg,45
966,6,beer,0.4,hancock,høker,55
967,10,shot,0.02,underberg,underberg,30
967,21,cider,0.275,cult,mokai,30
967,22,cider,0.275,carlsberg,somersby,39
967,2,beer,0.5,carlsberg,tuborg classic,55
967,20,cider,0.275,smirnoff,smirnoff ice,55
968,21,cider,0.275,cult,mokai,45
968,5,beer,0.4,diageo,guinness,50
968,6,beer,0.4,hancock,høker,50
968,22,cider,0.275,carlsberg,somersby,45
968,3,beer,0.5,carlsberg,blanc 1664,55
968,20,cider,0.275,smirnoff,smirnoff ice,50
968,4,beer,0.5,carlsberg,tuborg,50
969,3,beer,0.5,carlsberg,blanc 1664,55
969,1,beer,0.5,carlsberg,carlsberg,20
970,5,beer,0.5,diageo,guinness,65
970,4,beer,0.5,carlsberg,tuborg,45
970,22,cider,0.275,carlsberg,somersby,30
970,21,cider,0.275,cult,mokai,30
971,23,cider,0.275,diageo,bacardi breezer,55
971,21,cider,0.275,cult,mokai,55
971,4,beer,0.4,carlsberg,tuborg,40
971,5,beer,0.5,diageo,guinness,65
971,1,beer,0.4,carlsberg,carlsberg,20
971,6,beer,0.4,hancock,høker,60
971,22,cider,0.275,carlsberg,somersby,45
972,23,cider,0.275,diageo,bacardi breezer,50
972,5,beer,0.4,diageo,guinness,60
973,21,cider,0.275,cult,mokai,45
973,2,beer,0.4,carlsberg,tuborg classic,40
974,4,beer,0.5,carlsberg,tuborg,55
974,21,cider,0.275,cult,mokai,39
974,2,beer,0.4,carlsberg,tuborg classic,60
974,1,beer,0.4,carlsberg,carlsberg,40
975,2,beer,0.5,carlsberg,tuborg classic,40
975,21,cider,0.275,cult,mokai,30
975,3,beer,0.5,carlsberg,blanc 1664,40
975,10,shot,0.02,underberg,underberg,30
976,6,beer,0.4,hancock,høker,40
976,2,beer,0.4,carlsberg,tuborg classic,55
976,22,cider,0.275,carlsberg,somersby,39
976,5,beer,0.5,diageo,guinness,40
976,10,shot,0.02,underberg,underberg,30
976,1,beer,0.5,carlsberg,carlsberg,50
977,4,beer,0.5,carlsberg,tuborg,40
977,3,beer,0.4,carlsberg,blanc 1664,55
977,1,beer,0.5,carlsberg,carlsberg,55
977,5,beer,0.5,diageo,guinness,50
977,6,beer,0.4,hancock,høker,55
977,10,shot,0.02,underberg,underberg,30
978,22,cider,0.275,carlsberg,somersby,50
978,23,cider,0.275,diageo,bacardi breezer,30
978,20,cider,0.275,smirnoff,smirnoff ice,39
978,21,cider,0.275,cult,mokai,30
979,1,beer,0.5,carlsberg,carlsberg,60
979,22,cider,0.275,carlsberg,somersby,55
979,20,cider,0.275,smirnoff,smirnoff ice,45
979,2,beer,0.5,carlsberg,tuborg classic,40
979,21,cider,0.275,cult,mokai,30
979,4,beer,0.4,carlsberg,tuborg,40
979,23,cider,0.275,diageo,bacardi breezer,55
980,21,cider,0.275,cult,mokai,55
980,23,cider,0.275,diageo,bacardi breezer,55
980,10,shot,0.02,underberg,underberg,25
980,6,beer,0.5,hancock,høker,40
981,20,cider,0.275,smirnoff,smirnoff ice,55
981,3,beer,0.5,carlsberg,blanc 1664,65
981,10,shot,0.02,underberg,underberg,25
981,4,beer,0.5,carlsberg,tuborg,40
981,23,cider,0.275,diageo,bacardi breezer,50
981,22,cider,0.275,carlsberg,somersby,30
982,3,beer,0.4,carlsberg,blanc 1664,65
982,4,beer,0.5,carlsberg,tuborg,20
982,21,cider,0.275,cult,mokai,50
982,1,beer,0.5,carlsberg,carlsberg,40
982,6,beer,0.4,hancock,høker,55
982,5,beer,0.4,diageo,guinness,60
983,10,shot,0.02,underberg,underberg,30
983,4,beer,0.5,carlsberg,tuborg,45
983,6,beer,0.5,hancock,høker,50
983,2,beer,0.5,carlsberg,tuborg classic,55
983,21,cider,0.275,cult,mokai,55
984,20,cider,0.275,smirnoff,smirnoff ice,45
984,21,cider,0.275,cult,mokai,30
985,4,beer,0.4,carlsberg,tuborg,55
985,5,beer,0.4,diageo,guinness,50
985,23,cider,0.275,diageo,bacardi breezer,39
985,3,beer,0.4,carlsberg,blanc 1664,50
985,6,beer,0.4,hancock,høker,50
986,20,cider,0.275,smirnoff,smirnoff ice,55
986,5,beer,0.5,diageo,guinness,60
986,21,cider,0.275,cult,mokai,55
986,3,beer,0.5,carlsberg,blanc 1664,40
986,23,cider,0.275,diageo,bacardi breezer,55
986,4,beer,0.5,carlsberg,tuborg,50
986,6,beer,0.4,hancock,høker,65
987,2,beer,0.4,carlsberg,tuborg classic,60
987,4,beer,0.5,carlsberg,tuborg,20
987,5,beer,0.4,diageo,guinness,60
987,6,beer,0.5,hancock,høker,50
988,23,cider,0.275,diageo,bacardi breezer,30
988,10,shot,0.02,underberg,underberg,35
988,20,cider,0.275,smirnoff,smirnoff ice,45
988,3,beer,0.4,carlsberg,blanc 1664,65
989,6,beer,0.5,hancock,høker,40
989,20,cider,0.275,smirnoff,smirnoff ice,45
989,4,beer,0.4,carlsberg,tuborg,55
990,5,beer,0.5,diageo,guinness,60
990,4,beer,0.5,carlsberg,tuborg,55
990,3,beer,0.5,carlsberg,blanc 1664,60
991,22,cider,0.275,carlsberg,somersby,45
991,23,cider,0.275,diageo,bacardi breezer,39
991,5,beer,0.4,diageo,guinness,65
991,6,beer,0.5,hancock,høker,55
991,21,cider,0.275,cult,mokai,50
991,1,beer,0.5,carlsberg,carlsberg,20
991,3,beer,0.4,carlsberg,blanc 1664,55
992,5,beer,0.5,diageo,guinness,50
992,10,shot,0.02,underberg,underberg,30
992,21,cider,0.275,cult,mokai,39
992,1,beer,0.4,carlsberg,carlsberg,20
992,22,cider,0.275,carlsberg,somersby,45
992,2,beer,0.5,carlsberg,tuborg classic,20
993,3,beer,0.5,carlsberg,blanc 1664,65
993,20,cider,0.275,smirnoff,smirnoff ice,39
993,21,cider,0.275,cult,mokai,55
993,23,cider,0.275,diageo,bacardi breezer,55
993,22,cider,0.275,carlsberg,somersby,55
994,10,shot,0.02,underberg,underberg,30
994,5,beer,0.4,diageo,guinness,40
994,6,beer,0.4,hancock,høker,55
994,3,beer,0.5,carlsberg,blanc 1664,50
994,2,beer,0.5,carlsberg,tuborg classic,20
994,23,cider,0.275,diageo,bacardi breezer,39
995,10,shot,0.02,underberg,underberg,30
995,5,beer,0.4,diageo,guinness,60
995,4,beer,0.4,carlsberg,tuborg,45
996,20,cider,0.275,smirnoff,smirnoff ice,30
996,3,beer,0.5,carlsberg,blanc 1664,55
997,6,beer,0.4,hancock,høker,60
997,22,cider,0.275,carlsberg,somersby,39
997,21,cider,0.275,cult,mokai,45
998,21,cider,0.275,cult,mokai,39
998,5,beer,0.5,diageo,guinness,50
998,23,cider,0.275,diageo,bacardi breezer,39
999,6,beer,0.4,hancock,høker,40
999,10,shot,0.02,underberg,underberg,35
999,23,cider,0.275,diageo,bacardi breezer,30
999,5,beer,0.4,diageo,guinness,55
999,2,beer,0.5,carlsberg,tuborg classic,20
1000,4,beer,0.5,carlsberg,tuborg,20
1000,23,cider,0.275,diageo,bacardi breezer,50
